SeniorCitizen,tenure,MonthlyCharges,TotalCharges,revenue_per_month,num_services,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No,TechSupport_Yes,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_0-1yr,tenure_group_1-2yr,tenure_group_2-4yr,tenure_group_4-5yr,tenure_group_5+yr,tenure_group_nan
-0.048990086,-0.14819452,-0.067617126,0.09023349,-0.17365429,-0.021712217,-0.042083252,-0.10693778,-0.1508482,0.06661361,0.022061283,-0.08466964,-0.03684708,-0.0011312581,-0.077072516,-0.23789981,0.0016081238,0.29240692,0.029094232,0.059885543,-0.016451024,0.054622095,-0.045373123,0.068325184,-0.074663416,0.05066162,-0.001628926,-0.12327825,-0.02095431,-0.04010117,-0.00046700053,0.5586919,-0.010376982,0.084537245,0.00032666934,0.05811285,-0.030338703,-0.024433056,0.23177804,0.0150990365,-0.04347955,-0.054526865,-0.0032315487,0.0015295111,0.0033259802,0.0
-0.011200551,-0.2304503,-0.4941643,-0.10954387,-0.5597156,-0.0042131245,0.04189505,-0.1297953,0.029766293,-0.15320008,0.04737405,-0.05849882,0.062064357,0.038546614,-0.020100407,-0.13479109,0.031615287,-0.47473374,0.020825695,-0.033428088,-0.008833603,-0.39208254,-0.009604494,-0.21313016,0.036672816,-0.2186412,0.0043364572,0.13664313,0.032988857,0.03329359,-0.036636695,-1.0395672,0.07271348,0.11058398,-0.1321003,-0.20808919,0.010895395,-0.03174414,-0.045722503,-0.051748328,0.028273422,0.004982063,-0.007020211,-0.011231457,0.004608686,0.0
0.10937001,-0.18578269,-0.18229122,-0.024437005,-0.304912,0.03837908,-0.26805282,0.104010135,0.08117944,-0.1041499,0.077047415,-0.05742097,-0.053292427,-0.0105079105,0.010684964,0.058828913,0.0022694294,-0.40964758,0.018368265,-0.44368964,0.09523702,-0.21434963,-0.0019401545,0.07630524,-0.05941065,0.014452869,-0.0020183602,-0.051659886,-0.01157533,-0.071190506,-0.0038311246,0.4041647,-0.032718785,0.07865848,-0.006695617,0.09153292,0.0013383797,-0.0029957686,-0.4385765,-0.008861247,-0.051046137,-0.047791533,0.028032484,-0.0075925617,0.008879661,0.0
-0.011032576,0.120350674,0.20946217,-0.14671,-0.28521636,-0.017462661,-0.17822963,0.09075509,0.07442548,-0.15603916,0.052560102,-0.069255464,-0.022495827,-0.006569194,-0.023052363,-0.16580217,0.007971892,0.3153933,0.02892054,-0.77932763,0.075841755,-0.15759169,0.01798089,0.07630429,-0.061220877,0.04072628,-0.0016344305,-0.15646374,-0.044281933,-0.021933772,0.0070535755,0.53584313,-0.0060553667,0.08438266,0.061480712,0.09665521,-0.038164612,-0.01451884,0.20496158,0.0131134335,0.050810147,0.01066572,-0.016919974,-0.009958119,0.0018482325,0.0
-0.056780554,-0.14656255,-0.70867705,-0.27009583,-0.35063866,-0.1216029,0.08436458,-0.056547064,-0.096647926,0.0937979,-0.17542492,0.12410629,-0.04539851,-0.007858309,-0.03816299,-0.12111802,-0.039544687,-0.31331065,-0.22499493,0.08155,-0.0012541972,-0.003178172,-0.03655093,0.012766001,-0.063520625,-0.020697191,-0.004386247,-0.1173827,-0.010740297,-0.13576144,-0.019159038,-1.4991351,-0.106733456,-0.9146099,0.012663953,-0.26526365,-0.12167779,-0.0056706793,-0.20461246,-0.1974884,-0.16924565,-0.25049415,-0.039335094,-0.056620393,-0.0043505183,0.0
-0.05286572,-0.3286967,-0.29276827,0.14606592,-0.24487606,-0.05746081,0.19651401,-0.058655336,0.10720082,-0.119207,0.03199802,-0.060892716,-0.064951666,-0.021971388,-0.07340339,-0.033794615,0.003591612,-0.54584295,0.016363453,0.018693682,-0.022903115,-0.21906084,0.033690337,0.044322394,-0.058870442,-0.21729355,0.058110576,-0.06121588,-0.015776396,-0.09214924,-0.009820238,0.34538385,-0.0538433,0.08661076,0.03392981,-0.22783981,-0.010860866,0.029431524,-0.27906686,0.027575102,-0.14546637,0.053624555,-0.06903134,0.018818218,0.001529911,0.0
-0.01585282,0.9043575,0.04422191,-0.41933373,0.32575044,-0.04501607,-0.10778787,0.08306897,0.08965909,-0.10026797,0.061337624,-0.05365149,-0.06806212,-0.013074659,0.07131128,-0.10514458,0.101975806,-0.44659832,0.061713036,0.06178566,-0.008090841,0.12245543,-0.04291928,0.02627502,-0.057584547,0.09498434,0.01754985,-0.064704664,-0.016945485,-0.05518658,-0.005607605,0.6003284,-0.013447858,0.09494431,0.045010474,0.06881489,-0.025429893,-0.030155899,0.20216617,-0.06146604,0.11920523,0.013332513,0.0076985736,-0.018582849,0.0021243102,0.0
-0.04464898,-1.3894558,-0.5227952,-0.5191371,0.04749608,-0.14923918,0.034548413,-0.121061884,-0.08856199,0.10513622,0.019828731,-0.068713725,-0.05897651,-0.011748383,0.027447917,0.116934516,-0.036445443,-0.30323088,-0.20995782,0.084963106,0.013268449,-0.01754979,-0.039065666,0.01933082,-0.06889121,-0.008718747,-0.0014130713,-0.1622115,-0.05222829,-0.17464949,-0.012342516,-1.4262891,-0.11422665,-0.77297574,-0.035592925,-0.24636032,-0.023623599,-0.05196755,-0.30607715,-0.17167035,-0.11880484,0.010908749,-0.03139244,-0.05845111,-0.044844802,0.0
-0.008621413,-0.5482725,0.21178778,-0.051295146,-0.37041754,-0.050172124,-0.18432675,0.061572507,0.039033223,-0.12111851,0.074164174,-0.06269533,-0.024008682,-0.0068692,-0.12427534,-0.22728242,-0.001783596,0.37113437,0.02389507,0.06419106,-0.018715492,-0.28038275,0.02715391,-0.15178223,0.076617986,0.057969917,-0.0036638386,0.11960402,0.052508324,-0.0070931204,-0.0040499805,0.40357673,-0.03438837,0.078726,0.051493492,0.10486382,-0.013365306,0.0058646626,0.15399565,-0.0022542826,-0.08676733,0.005733248,-0.0312648,0.0017359694,-0.0028715313,0.0
-0.052276947,-0.43482167,-0.17349671,-0.4312257,-0.13850495,0.0046492377,-0.2676784,0.12436927,-0.008482343,-0.092170365,-0.34704438,0.06369545,-0.028276851,-0.007900238,-0.032328054,0.09022709,0.0052676364,-0.4018803,0.013731633,-0.42880994,0.086190805,0.049130697,-0.04498937,-0.23160006,0.07870768,0.0076561775,-0.031927854,-0.014611289,0.001444941,0.15401396,0.051190533,-0.89618045,0.16531985,0.0894368,-0.009138738,0.063739724,0.0013020268,-0.1548329,-0.26413596,-0.022006521,-0.074500635,0.014593532,-0.08916466,0.0003555693,-0.022400362,0.0
-0.0061673652,-0.22519279,-0.32167867,0.0038439268,0.12072852,-0.06792655,-0.0035292068,-0.09641851,0.062576905,-0.1249105,-0.34126475,0.038170047,-0.048314124,-0.012949398,-0.004377411,-0.1286858,0.08075982,-0.5054682,0.038713012,0.040456835,-0.012724606,0.15644062,-0.037536666,0.02029119,-0.065670684,0.017812049,-0.005716967,-0.054972947,-0.015581835,-0.056113366,0.0028213514,0.5019833,-0.022110261,0.0873523,0.019968081,0.05605382,-0.033878263,-0.02494604,0.18832314,-0.027010072,0.09894056,-0.0006353371,0.008692519,0.0059774565,0.00013372937,0.0
0.08393673,-0.40866446,0.06282274,-0.07302845,-0.2516198,0.039581716,0.011213686,-0.09340896,0.008494361,-0.1196442,0.080795795,-0.06338936,-0.021608166,-0.0068601784,0.04743663,0.10398474,0.004363941,0.40850738,0.024732146,0.03863684,-0.017579198,-0.24018267,0.044582237,-0.13822734,0.14027655,0.046114877,-0.0073625916,0.05755308,0.041550875,0.03442103,0.0022671225,0.43204895,-0.015794814,0.081168585,0.08047381,0.09125299,0.0023444872,-0.033045422,0.1387994,-0.013936329,-0.08331485,0.022495367,0.024908803,-0.0018805349,0.0043706875,0.0
-0.041914344,0.41252974,0.117173344,0.008707525,-0.18935144,0.011940205,0.11568533,-0.060064383,-0.18686144,0.05417954,0.034275733,-0.06621169,-0.028139599,-0.0035308534,0.18912534,0.11890646,-0.012744307,0.4252888,0.037299413,0.071470074,-0.0048294454,0.062190466,-0.034314204,0.09226793,-0.07408097,0.027663482,-0.004404956,-0.036149736,-0.020318469,-0.10933241,-0.007265599,0.6143876,-0.010156889,0.09431361,-0.02699491,0.06439639,-0.061384406,0.11789842,-0.3434424,9.692525e-05,0.16633311,0.015445355,-0.033237495,0.0011885657,0.002259648,0.0
-0.009682607,-0.3871227,-0.03477233,-0.04751574,-0.15798424,-0.046743363,-0.14495662,0.06863493,-0.15521377,0.10526942,0.03676289,-0.070509784,-0.031490494,-0.006692983,-0.088549554,-0.18937117,-0.016176777,0.27329373,0.017794978,0.10272111,-0.028445547,0.044898905,-0.060850218,-0.18680197,0.101982795,0.03717196,-0.01107356,0.18277222,0.04007405,0.100080326,0.030090153,-1.1667516,0.02921168,0.11464634,0.056071956,0.08058902,-0.051964287,0.0147042265,0.21723932,-0.0069303666,-0.057628233,0.0077492497,-0.07638634,-0.027245522,-0.002299888,0.0
-0.010410762,0.8248508,0.1984622,-0.48299474,0.17953952,-0.021804608,-0.097154655,0.08162162,0.0776565,-0.10685115,0.047613848,-0.059724767,-0.069024794,-0.009670686,0.0755373,-0.09487569,0.1200367,-0.44015047,0.05739242,0.07059471,-0.0055128816,0.14422138,-0.03841205,0.025115313,-0.04606203,0.09595414,0.028308433,-0.06736437,-0.01623846,-0.054310013,-0.0057059163,0.61499685,-0.011277243,0.0971469,-0.14542048,-0.23886609,-0.027936617,-0.03141404,0.1462916,-0.07226666,0.14122547,0.023010157,0.009173507,-0.02450722,0.003012029,0.0
-0.0079697035,-0.43254456,-0.68857676,-0.16103403,-0.0009946283,-0.12336681,-0.09939896,0.08166686,-0.14285234,0.08060243,-0.32287005,-0.015858486,-0.049441986,-0.0033102497,-0.059431266,0.0110498415,-0.030410461,-0.3546441,-0.32525945,0.058080804,-0.0065886304,-0.030487843,-0.045090526,0.015099287,-0.06438274,0.04141522,-0.003293194,-0.1283697,-0.016135767,-0.16295138,-0.01991535,-1.0338881,0.008225569,0.048027657,-0.17701235,-0.2749612,-0.033842906,-0.030928316,0.107820004,-0.0034983833,-0.066778935,-0.03206655,-0.10138764,-0.066525675,-0.0011748222,0.0
-0.05181159,0.94431186,-0.49364018,-0.41563174,0.20359822,-0.04304532,-0.008518149,-0.11769078,0.10567088,-0.09749822,0.012152944,-0.0813841,-0.032394655,-0.0052419226,0.056150053,-0.10629323,-0.053907834,-0.39582193,-0.24758476,0.070455626,-0.006617854,0.05025243,-0.040112533,0.041940216,-0.047782306,0.04423357,0.020336071,-0.074156575,-0.016995914,-0.06462791,-0.008049605,0.54579717,-0.016290717,0.09673387,-0.05581175,-0.22050251,-0.02005598,0.038066033,-0.25078672,0.031934112,0.29072702,0.028338283,-0.0029112366,-0.00465874,0.0012278375,0.0
-0.05262814,-0.003719279,-0.70014656,-0.22706023,-0.0678478,-0.07816591,0.17578633,-0.039280683,-0.096578084,0.15025315,-0.16100357,0.09456617,-0.03420252,-0.0055368743,0.025551584,-0.117566265,-0.15456751,-0.3631126,-0.30201155,0.0722885,-0.0028417713,0.060390472,-0.04337617,0.027589604,-0.05881381,0.014587388,0.008254765,-0.063741334,-0.012473708,-0.07413438,-0.0088935215,0.52778476,-0.02189951,0.09439569,0.043321703,-0.19078259,-0.065480694,-0.0037945302,-0.27309647,-0.08363372,0.22707166,0.023567872,0.010646611,-0.00639703,2.633105e-05,0.0
-0.07151285,-0.9144478,-0.6235098,-0.01757682,-0.16100134,-0.30233735,-0.17819567,0.062171206,-0.05363151,0.13208282,-0.095320016,0.038190722,-0.064872265,-0.012508914,-0.02426757,0.10052537,-0.08917953,-0.36276397,0.011780733,-0.44172186,0.066192046,-0.2483698,0.039028354,-0.080257036,0.09394107,-0.290107,-0.06784973,0.09429427,0.020619605,-0.008809185,-0.00073922414,-1.0635206,-0.26750302,-0.7310008,0.09322656,-0.20058253,-0.021049324,-0.040360317,0.16994645,0.032349188,-0.059491962,-0.00039696088,0.020648543,-0.022822063,0.046618126,0.0
-0.023961918,-0.18344511,-0.42590052,-0.1502397,0.23478597,-0.07656683,-0.019082887,-0.12695004,0.07561049,-0.087386824,0.07303175,-0.06997084,0.20399627,0.045700233,0.018793955,-0.12681817,0.0041540703,-0.4953633,0.027969137,0.048018616,0.009351917,-0.4425879,-0.014489493,0.043115217,-0.06324885,0.012738841,-0.009937317,-0.08343165,-0.033395596,-0.04474247,-0.0128773665,0.4312395,-0.009780561,0.08004918,-0.24787776,-0.3962181,-0.05920545,-0.066794544,-0.003218202,0.05109768,-0.13669062,-0.11951254,-0.011196583,-0.0005719558,0.0059769675,0.0
-0.042289987,-0.23003303,-0.14911547,0.093816616,-0.41945952,-0.02499019,-0.14429095,0.07074591,0.036686912,-0.14233372,0.013833293,-0.09207349,-0.031329066,-0.0024180335,-0.050253324,-0.20035332,-0.02012274,0.2799229,0.028603034,0.071802825,-0.010468488,0.03881075,-0.044946846,-0.23642881,0.067683436,0.050695796,0.0021616765,-0.1389998,-0.017789718,-0.042099938,-0.014153762,0.5458537,0.0006491725,0.0829419,-0.2252976,-0.35061064,-0.017156046,0.0009112378,0.19458883,0.01806381,-0.09210393,-0.09414355,0.008696787,-0.01761772,0.005172188,0.0
-0.0433519,0.035138,-0.18730237,0.2193181,-0.16459207,0.074256666,-0.12103778,0.12690371,-0.17653419,0.0764938,0.054884426,-0.07118313,-0.05177608,-0.0060042716,0.07106224,0.09540821,0.026476344,-0.41296306,0.014884384,0.10190667,-0.008258596,0.07763569,-0.039123036,-0.12250125,0.09923342,0.05416066,-0.009658221,0.10847344,0.020385668,0.20197017,0.056098714,-0.85019475,0.2696427,0.15346074,0.09245502,0.09658652,-0.023430431,0.0043728584,-0.27466834,0.009028891,-0.031153725,-0.0127408365,0.016280795,-0.01773335,-0.0008433962,0.0
0.05093547,1.3815541,-0.042040594,-0.105621755,0.0063660853,-0.06658691,0.07743385,-0.0382376,0.045524046,-0.105978265,0.049050793,-0.063482374,-0.0244045,-0.010984983,-0.02075463,-0.12860118,-0.023299377,0.46084347,0.04617511,0.07724952,-0.011523256,0.06720399,-0.041397154,-0.16906492,0.082984336,0.07639131,0.026928328,-0.065590315,-0.013211637,-0.036726996,-0.001989737,0.6403687,0.009744502,0.094140254,0.01561701,0.09613316,0.13021025,-0.0012644199,-0.3156278,-0.039272893,0.19744344,0.026426688,-0.029745063,0.0029200742,0.014207478,0.0
-0.01834356,-0.31769007,-0.93164325,-0.013817319,0.1474372,-0.09377652,-0.17272048,0.13887899,0.050146103,-0.15857345,-0.47109708,-0.040928423,-0.025558995,-0.0019989486,0.009915645,-0.17937233,-0.030630786,-0.23361377,-0.2367226,0.0815642,-0.0008624689,-0.070171624,-0.04298141,0.031309858,-0.05858586,0.043256428,0.009544362,-0.16848658,-0.019539872,-0.24227764,-0.03719863,-1.070475,-0.068111755,0.049689285,-0.055376254,0.04931202,-0.07404408,0.02103186,-0.37797332,-0.22462033,-0.13951491,0.007003028,-0.026138045,0.12980533,-0.0031606047,0.0
-0.029877376,0.43313015,0.2320231,0.20069613,0.043722335,-0.027959073,0.16964369,-0.05128089,0.08701142,-0.14263152,-0.18583821,0.16859639,-0.007251722,-0.0031997752,0.017657172,0.08206001,-0.021530896,0.3993821,0.033524793,0.11288516,-0.006216523,0.06527781,-0.04366465,-0.097058244,0.10892492,-0.32135043,-0.032994203,-0.1251667,-0.019414969,-0.05266556,-0.0011760136,0.56864786,0.001160345,0.08514674,-0.019113787,0.047112253,-0.06525439,-0.024501584,-0.3491682,-0.09409167,0.2555948,-0.0041440604,-0.043916117,0.017183887,0.0034467361,0.0
-0.033413734,1.007487,-0.49331477,-0.43561924,0.015415334,-0.05564094,-0.18990812,0.088561445,0.05166609,-0.10919942,0.055647705,-0.06922881,-0.051504653,-0.011838366,0.048397843,-0.11248967,0.10260039,-0.39787707,0.061254505,0.08227895,-0.00603091,0.060317695,-0.04417729,0.022134444,-0.06152052,0.073055156,0.019798936,-0.073043875,-0.017995214,-0.073101684,-0.009957729,0.5845823,-0.0099729765,0.10244216,0.048586596,0.06614089,-0.014774396,0.013921335,-0.42092103,0.032829493,0.26795873,0.015044775,-0.023641577,-0.018052168,0.0028799307,0.0
-0.028002355,-0.22584833,-0.38273492,-0.020051211,-0.3023248,-0.027812013,-0.2880279,0.056415882,0.09766019,-0.11350066,0.0362852,-0.066941135,-0.018022165,-0.005977962,-0.022561645,-0.19553456,-0.026743082,0.3351027,0.015666418,-0.45703426,0.095073976,0.06792524,-0.07148757,0.044139367,-0.0762113,-0.28398377,-0.07551105,0.05125823,0.027993752,-0.09508539,-0.008087248,-1.3566704,-0.1993083,-0.70615816,0.035196215,0.07365484,-0.0122107705,-0.01034453,0.3142112,-0.006344754,-0.044902604,0.016603744,-0.05613173,-0.027132468,-0.038791366,0.0
-0.035808504,-0.25785047,-0.3507678,0.0883443,-0.32725623,-0.19353876,0.14895763,-0.08675591,-0.115955494,0.11442588,-0.19729093,0.14975406,-0.05156283,-0.012572574,0.027895099,-0.14238788,-0.13014796,-0.6322392,0.015130122,0.0047176527,-0.030476773,-0.31020552,0.017563036,-0.18068439,0.07258036,-0.26005447,0.0037778516,-0.0020566934,0.012639134,0.005535049,0.003846487,0.35193622,-0.0690616,0.093514755,-0.015856067,-0.22518073,-0.09977705,-0.030973729,-0.3305055,-0.01211756,-0.22359951,-0.09286196,0.019502599,-0.002280449,6.115297e-05,0.0
-0.05114297,0.14388505,-0.47584164,-0.49040306,-0.4033056,-0.043769445,-0.22501759,0.06348383,0.06555958,-0.1268712,0.03719973,-0.062335953,-0.05101054,-0.005196231,0.046509862,-0.10985468,-0.14840743,-0.31546244,-0.32653683,0.06900262,-0.0045040897,0.051662434,-0.041623227,0.027981795,-0.050867,0.06284293,0.02634806,-0.083194844,-0.022599494,-0.07292744,-0.008737221,0.49682757,-0.018307138,0.09471739,-0.0054981234,-0.20689355,-0.018764026,0.036119368,-0.30618197,-0.09814936,0.26384553,0.021590061,0.0066111237,-0.02058232,0.0018209186,0.0
-0.03354017,-1.4962271,-0.06899549,-0.13226286,-1.2644528,-0.2542082,-0.068171546,-0.06865457,-0.0777127,0.101245716,-0.21028996,0.11109829,-0.019221015,-0.0069064796,0.024352724,0.062280197,0.0010997766,0.16026543,0.0110078845,-0.51836663,0.10280744,-0.112648,0.044391174,-0.034784805,0.115498036,-0.24844334,-0.063565545,0.079153016,0.017208735,0.08565687,0.005966049,-1.1945654,-0.28757384,-0.72614795,-0.023010878,0.037436225,0.04026633,-0.010264968,-0.30274975,0.031068245,-0.10391863,0.023813857,-0.024103153,-0.03077818,-0.043571014,0.0
-0.106011115,-1.2218591,-0.40510887,-0.1628998,-0.24510899,-0.3704592,-0.26275203,0.04876985,-0.13105832,0.10169821,-0.17920943,0.032042984,-0.032947853,-0.010409758,-0.00281963,0.090264976,-0.06627644,-0.3408823,0.011760057,-0.41978323,0.10314468,-0.17539659,0.052986924,-0.13909072,0.08992358,-0.21472618,-0.040952187,0.03780697,0.017926386,0.042206936,0.009679923,-1.0493915,-0.29027575,-0.73337936,-0.1287047,0.031724524,-0.05411891,-0.08712315,-0.27318802,0.031213295,-0.06335892,-9.387848e-05,-0.00080988253,-0.0048443903,0.08640889,0.0
-0.06333688,0.2758024,-0.698715,-0.17534134,-0.23205365,-0.05064375,0.058011536,-0.099886745,0.046530955,-0.12996303,0.0260953,-0.07477654,-0.051906887,-0.008411483,0.026266277,-0.1287339,-0.1579221,-0.330439,-0.39425948,0.07433232,-0.005212523,0.04893,-0.04448454,0.038557265,-0.06390925,0.02738419,0.0055145067,-0.07737205,-0.023408059,-0.0844365,-0.010638347,0.53698117,-0.0023167473,0.09609537,-0.008403278,0.052155863,-0.032578725,-0.0057389666,-0.33026567,-0.15122332,0.21068603,0.018138882,-0.006834513,8.449418e-05,0.0008692314,0.0
-0.04015285,-0.19443749,0.38220936,-0.01764733,-0.1814391,0.043202035,-0.16720948,0.11559687,0.027812814,-0.13203177,0.06449347,-0.07034582,-0.013296487,-0.004440421,0.05585757,0.13633634,-0.006803661,0.36663815,0.015812071,0.090693004,-0.016707215,0.07799355,-0.02977638,-0.053782623,0.11982509,-0.3426302,-0.04746227,0.1741739,0.055609703,0.15290959,0.02196736,0.36320454,-0.042343963,0.07861252,0.02730046,0.09421221,-0.011400771,-0.018457148,-0.41659626,-0.15120822,-0.19348435,-0.1565859,-0.027488716,0.0011948661,0.0026135028,0.0
-0.017011577,-0.65104514,-0.69423413,-0.09257606,-0.32619706,-0.027565693,-0.17956851,0.054882225,0.05870665,-0.10786744,0.056365356,-0.0651933,-0.053249374,-0.009358439,-0.028916743,-0.14005233,-0.033569746,-0.31877592,-0.21739143,0.07418518,-0.0070658573,0.00096540933,-0.051616695,0.048178088,-0.04207335,0.004675504,0.0053412863,-0.11923223,-0.014287494,-0.09921303,-0.025700806,-1.4303114,-0.107984774,-0.744952,0.063597836,-0.29313996,0.10376537,-0.005659011,-0.17379498,-0.0033009148,-0.0714217,0.009634038,-0.05267905,-0.10747701,-0.00047913933,0.0
-0.031025838,-0.1405365,-1.2078964,0.13035117,-0.13582939,-0.08059042,-0.07201019,-0.13410959,-0.116622426,0.12056371,-0.26212108,0.12659396,-0.027269641,-0.0037066874,0.0030340257,-0.15879118,-0.033902735,-0.2950377,-0.21511602,0.07645032,-0.009022121,0.02784491,-0.04198262,0.027384084,-0.06401594,0.008689073,0.011483641,-0.1145226,-0.0132155195,-0.114994414,-0.016070638,-1.2979307,-0.107994385,-0.7369039,-0.109083295,0.026899893,0.21663159,0.013405529,-0.2283992,0.005332319,-0.077828236,-0.005927313,-0.0020166032,0.13686292,-0.0036638773,0.0
0.013376722,-0.8354381,-0.079036415,-0.29878548,-0.16452184,-0.027750853,-0.005526668,-0.10440756,-0.09988605,0.10915547,-0.17475703,0.11359632,-0.023734508,-0.0044746334,0.028139904,0.096527554,0.014786871,0.2402294,0.014017867,0.08593254,-0.021148114,-0.19423829,0.021094859,-0.17601162,0.11819595,0.040189132,0.0026091351,-0.37657344,-0.061916336,0.047112312,0.022429412,-1.2291812,-0.06973788,0.07208219,-0.03131633,0.051578555,-0.02267192,-0.038724825,0.17097618,0.023695674,-0.045052953,0.019044233,-0.02347249,0.0034304736,0.006163108,0.0
-0.016475795,-0.054579407,-0.17087844,0.016258147,-0.30863062,-0.020917632,0.06621161,-0.09827044,0.024614235,-0.1723998,-0.25902525,0.108585946,-0.05446524,-0.009080183,-0.07077054,0.048537944,0.0140000675,-0.48465824,0.026181301,-0.46226615,0.06276993,0.16359118,-0.020694258,0.051700152,-0.051654004,0.0044657057,-0.020164667,-0.11187232,-0.014121433,0.03409141,-0.025857598,0.49349546,-0.02613359,0.084116,-0.18399131,-0.2546313,-0.016714668,-0.06367786,0.10619002,0.006351632,-0.083283,-0.015309364,0.027218888,-0.00030652864,0.0010885363,0.0
-0.0076187607,0.36404824,-0.33625716,0.110204294,-0.31905168,-0.039928813,0.1381959,-0.06562083,-0.145541,0.08698909,0.02452926,-0.070062585,-0.042080946,-0.0085593555,0.04567791,0.015238948,0.02600167,-0.5444625,0.032031715,0.035858054,-0.024833957,0.09027529,-0.04546088,-0.12570624,0.08625334,-0.19770752,0.010207027,0.0076336493,0.028244853,-0.08231344,0.0177323,0.45749572,-0.008955831,0.088805445,0.040335286,-0.15189359,0.062146008,-0.024060052,-0.3750466,-0.032262836,0.1647732,0.013896605,-0.0005193452,0.0051091067,0.003235842,0.0
-0.0374039,0.0723196,-0.36600718,-0.30899498,0.19035162,-0.16968545,0.006705783,-0.12434652,0.08647964,-0.1275752,0.05440431,-0.070647486,0.19533914,0.024249483,0.03587417,-0.10784045,0.118453965,-0.3130417,0.041994773,0.08360426,0.010156616,-0.3005524,0.009242889,0.04068257,-0.056644592,0.034010872,-0.00817465,-0.048613805,-0.025431266,-0.066994324,-0.006442567,0.5648841,-0.01334213,0.106925175,-0.10473554,-0.32928118,-0.06160344,-0.08398258,-0.22150445,-0.21554044,0.26003116,0.021843571,-0.034016915,0.0063182293,0.0064049596,0.0
-0.016618414,-0.15718983,-0.9181093,0.026616843,-0.12620312,-0.05717386,-0.32915577,0.064652,0.050689828,-0.1437735,-0.37688562,-0.019333169,-0.043024186,0.0009865183,0.07041432,0.055398673,-0.12943892,-0.4359312,-0.36711743,0.045775734,-0.013015136,0.061883446,-0.04062169,0.046517294,-0.055090282,0.018596563,0.0016732406,-0.030288957,-0.010873482,-0.110577025,-0.008939328,0.3952426,-0.022894846,0.07174078,0.054856237,-0.22168325,-0.057532035,-0.10841786,-0.25727162,-0.016174622,0.0892048,0.019228155,2.5242645e-05,-0.033102684,-0.000259517,0.0
0.11244556,-0.14527787,0.047073327,0.17660646,-0.08515706,-0.005729007,-0.09563526,0.1000161,-0.11534961,0.10936592,0.047396846,-0.08510091,-0.03300309,-0.005208687,-0.07819282,-0.2192086,0.031183999,0.30404922,0.024509579,0.056293953,-0.016154645,-0.114881545,0.052600443,0.076170094,-0.079819486,0.07952347,0.01143135,-0.09043688,-0.019260924,-0.037449937,0.009598758,0.52739817,-0.0066392533,0.083221614,0.049971964,0.09972334,-0.010884766,-0.020913752,0.21268535,0.008551757,-0.06397645,-0.03152852,0.022224993,-0.017593376,0.004246391,0.0
-0.04442297,0.24890685,0.7327841,0.27810392,-0.109216616,0.06793868,-0.23507418,0.06850062,0.0864865,-0.123976804,0.08414618,-0.06429098,-0.0150032295,-0.0029434774,0.05846243,0.09019461,-0.01155656,0.46869007,0.024022931,0.046437528,-0.016996274,0.06678598,-0.04466337,0.029464584,-0.07269025,-0.27622902,-0.053101014,0.1688273,0.0431388,0.10762808,0.009382578,0.4305266,-0.03424641,0.08895952,-0.029330889,0.06524395,-0.03898879,0.000690856,-0.30661643,-0.012005624,0.17500968,-0.001672083,0.011709201,0.005085267,-0.00013511613,0.0
-0.053881843,-0.6682231,-0.7357786,-0.21039996,-0.22183158,-0.103408426,0.055068593,-0.08257978,-0.11180857,0.08207154,-0.038522556,-0.1115367,-0.052815165,-0.00807494,-0.006287465,-0.1610264,-0.04096741,-0.32251585,-0.1822523,0.09092393,-0.013669774,-0.06399093,-0.044567678,0.037291866,-0.057142403,0.0015040311,-0.006356077,-0.17503735,-0.022142459,-0.22916873,-0.037382923,-1.3560472,-0.19494958,0.07828865,-0.099575855,-0.30065873,-0.076309524,0.014453037,-0.20980093,-0.17802852,-0.21891157,0.08170624,-0.22143325,-0.024344973,-0.0020303319,0.0
-0.0131433485,-0.31562853,0.20316693,-0.10141589,-0.00076473085,-0.009699988,-0.07368249,0.13003947,-0.11835286,0.1333965,-0.15214337,0.14672069,-0.061469488,-0.013362134,0.011239195,0.07756509,0.011769386,-0.44826546,0.02392769,-0.43200454,0.11262764,0.09794153,-0.011356629,0.02430051,-0.063392326,0.03804425,0.003380376,-0.07249122,-0.0122976545,-0.062196027,-0.0060363505,0.47843027,-0.018872358,0.072162755,-0.1271927,-0.28850913,-0.022324106,-0.031730484,0.16209537,0.040363595,-0.13396534,0.05752865,0.061051365,-0.018484458,0.0016880247,0.0
